old_idx,input_text_ar,target_text_ar,category,triples,data
32156,"أندرا (مغنية) | النوع | إيقاع والبلوز && أندرا (مغنية) | خلفية | ""مغني منفرد"" && أندرا (مغنية) | أصل | رومانيا &&&ra (مغني) | الاحتلال | ""المغني، قاضي تلفزيون الواقع""",ولد المغني أندرا في رومانيا وهي حياتها المهنية كمغني منفرد. هي مغني وحكم تلفزيون الواقع وأداء إيقاع وموسيقى البلوز.,Artist,4,train
32159,"أندرا (مغنية) | النوع | إيقاع والبلوز && أندرا (مغنية) | خلفية | ""مغني منفرد"" && إيقاع والبلوز | أصل الأسلوب | البلوز & الإيقاع والبلوز | مشتق | ديسكو","ابتداء من حياتها المهنية كمغني منفرد، والنيني الموسيقي أندرا هو إيقاع والبلوز. ديسكو هو مشتق من الإيقاع والبلوز التي نشأت من موسيقى البلوز.",Artist,4,train
32162,"أندرا (مغنية) | النوع | إيقاع والبلوز && أندرا (مغنية) | أصل | كامبيا تورزي && أندرا (مغنية) | خلفية | ""مغني منفرد"" && أندرا (مغنية) | الاحتلال | ""المغني، قاضي تلفزيون الواقع""","أدفع الفنان المنفرد أندرا، الذي ولد في كامبيا تورزي، إيقاع وموسيقى البلوز وعمل كمغني وقاضي تلفزيون الواقع.",Artist,4,train
32165,أندرا (مغنية) | النوع | إيقاع والبلوز & إيقاع والبلوز | مشتق | فانك && أندرا (مغنية) | سنة بداية النشاط | 2000 && إيقاع والبلوز | أصل الأسلوب | بلوز,أصبحت أندرا نشطة في عام 2000 وكانت مغنية من الموسيقى الإيقاع والبلوز. نشأت تلك النوع الموسيقي وموسيقى الفانك كلاهما من البلوز.,Artist,4,train
32168,"أندرا (مغنية) | النوع | إيقاع والبلوز & إيقاع والبلوز | مشتق | فانك && أندرا (مغنية) | خلفية | ""مغني منفرد"" && إيقاع والبلوز | أصل الأسلوب | بلوز",أندرا هو إيقاع منفردا ومغني البلوز. الريثم والبلوز نشأت من موسيقى البلوز وكان الفانك مشتق من نفس الموسيقى.,Artist,4,train
32171,أندرو رايل | الفنان المرتبط | أرمين فان بويورين && أندرو رايل | الفنان المرتبط | بوبينا && أندرو رايل | النوع | موسيقى الجريانس | أصل الأسلوب | موسيقى البوب,يرتبط مشغل موسيقى نشوة أندرو رايل مع الفنانين الموسيقيين أرمين فان بويورين وبوبينا. نشأة نشأت من موسيقى البوب.,Artist,4,train
32174,أندرو رايل | الفنان المرتبط | بوبينا && أندرو رايل | الفنان المرتبط | جوناثان ميندلسون && أندرو رايل | النوع | موسيقى الجريانس | أصل الأسلوب | موسيقى البوب,يرتبط أندرو رايل مع الفنانين الموسيقيين جوناثان ميندزون وبوبينا. نوعه هو موسيقى الجريان التي لديها أصولها في موسيقى البوب.,Artist,4,train
32177,أندرو رايل | الفنان المرتبط | كريستيان بيرنز && أندرو رايل | الفنان المرتبط | جيادان موين && أندرو رايل | النوع | موسيقى نشوة && أندرو رايل | سنة بداية النشاط | 2009.,بدأت موسيقي نشوة أندرو رايل في عام 2009. وهو يرتبط بالفنانين جوايدان موين وكريستيان بورنس.,Artist,4,train
32180,أندرو رايل | الفنان المرتبط | كريستيان بيرنز && أندرو رايل | النوع | موسيقى نشوة && أندرو رايل | الفنان المرتبط | أرمين فان بويورين && أندرو رايل | سنة بداية النشاط | 2009.,قام أندرو رايل بإجراء موسيقى نشوة وبدأ حياته المهنية في عام 2009. وهو يرتبط بكريستيان بورنس وأرمين فان بويورين والموسيقيين.,Artist,4,train
32183,أندرو رايل | الفنان المرتبط | جوناثان ميندلسون && أندرو رايل | الفنان المرتبط | بوبينا && أندرو رايل | النوع | موسيقى نشوة && أندرو رايل | سنة بداية النشاط | 2009.,يرتبط أندرو رايل مع الفنانين الموسيقيين جوناثان ميندزون وبوبينا. أنوعه الموسيقي هو نشوة ومسيرته المهنية في عام 2009.,Artist,4,train
32186,"أندرو رايل | الفنان المرتبط | جيادان موين && أندرو رايل | الفنان المرتبط | بوبينا && أندرو رايل | الفنان المرتبط | ""Armin Van Buuren، Bobina، Mark، jonathan، mendelsohn، حروق، كريستيان، جواضان، ألكساندر بوبوف، Jano، Alexandre Bergheau، jonny rose، Sylvia، Tosun، lira-yin، alexandra badoi"" && أندرو رايل | النوع | موسيقي الترانس","يرتبط أندرو ريال هويه الموسيقي بموسيقى نشوة، الفنانين جوايدان موين، بوبينا، أرمين فان بوورين، بوبينا، مارك سالاثان، جوناثان منديل، بيرنز كريستيان، جوايدان، ألكسندر بوبوف، جوني، ألكسندر بيرغو، جوني روز، سيلفيا توسون ليرة يين وألكسندرا بادوي.",Artist,4,train
32189,أندرو رايل | الفنان المرتبط | جيادان موين && أندرو رايل | الفنان المرتبط | بوبينا && أندرو رايل | النوع | موسيقى نشوة && أندرو رايل | سنة بداية النشاط | 2009.,بدأت أندرو رايل حياته المهنية الموسيقية في عام 2009 وأجرت نوع موسيقى نشوة. انه يرتبط مع بوبينا والموسيقي جوايدان موين.,Artist,4,train
32192,أندرو رايل | الفنان المرتبط | جيادان موين && أندرو رايل | الفنان المرتبط | بوبينا && أندرو رايل | النوع | موسيقى الجريانس | أصل الأسلوب | موسيقى البوب,يرتبط أداء موسيقى نشوة أندرو رايل مع الفنانين الموسيقيين جوايدان موين وبوبينا. ساعدت موسيقى البوب ​​تؤدي إلى نشوة.,Artist,4,train
32195,أندرو رايل | الفنان المرتبط | جيادان موين && أندرو رايل | الفنان المرتبط | كريستيان بيرنز && أندرو رايل | النوع | موسيقى الجريانس | أصل الأسلوب | موسيقى البوب,"أندرو رايل يلعب موسيقى نشوة ويرتبط الموسيقيين، جوايدان موين وحروق كريستيان. تغري الموسيقى تحصل على أصولها من موسيقى البوب.",Artist,4,train
32198,أندرو رايل | الفنان المرتبط | جيادان موين && أندرو رايل | الفنان المرتبط | جوناثان ميندلسون && أندرو رايل | النوع | موسيقى نشوة && أندرو رايل | سنة بداية النشاط | 2009.,بدأت موسيقي نشوة أندرو رايل في عام 2009 وترتبط الفنانين جوناثان مينديندون وجوايدان موين.,Artist,4,train
32201,"أندرو رايل | الفنان المرتبط | جيادان موين && أندرو رايل | الفنان المرتبط | مارك سيكسما && أندرو رايل | الفنان المرتبط | ""Armin Van Buuren، Bobina، Mark، jonathan، mendelsohn، حروق، كريستيان، جواضان، ألكساندر بوبوف، Jano، Alexandre Bergheau، jonny rose، Sylvia، Tosun، lira-yin، alexandra badoi"" && أندرو رايل | النوع | موسيقي الترانس","يرتبط أندرو رايل، النوع الموسيقي، مع فنانين مثل أرمين فان بويورين، بوبينا، مارك ساليدا، جوناثان منديل، بيرنز كريستيان، ألكساندر بوبوف، جانو، ألكساندر بيرغو، جوني روز، سيلفيا توسون، ليرا يين وألكسندرا بادوي موسيقي جوايدان موين.",Artist,4,train
